id,total_area,total_buildings,total_area_adm2,total_buildings_adm2
11628,104534.2734000002,1347,3913823.806299989,56650
238,11956.626499999998,427,1939233.2433999968,69280
5610,2389.3641999999995,95,3477389.9073999855,53308
11331,3738.6087999999977,141,6063750.6400000695,130010
10780,11965.605400000008,134,4285445.744199992,88997
7835,30297.456600000005,555,4780709.333399998,78805
5780,2190.619099999999,133,4633411.748299901,88044
13869,3437.3954000000003,79,5228787.03699996,102951
12942,13182.194000000003,203,5228787.03699996,102951
1302,2866.7402000000025,111,4211450.142600003,85861
10884,38052.784999999996,535,5580689.679099988,66088
8092,48465.47960000003,967,7614076.459100063,127972
9028,2104.8539999999994,101,3234132.847500009,52632
496,12740.54,611,2029721.9122000062,60235
5344,657.1247000000002,39,3477389.9073999855,53308
5345,657.1247000000002,39,4211450.142600003,85861
910,7920.681100000005,256,3877497.768100021,79572
911,7920.681100000005,256,1939233.2433999968,69280
14545,19766.269999999986,301,3477111.754199985,85601
10899,19867.174700000014,682,3913823.806299989,56650
4928,5461.095900000002,153,4709504.632400045,92056
2020,6169.557400000001,162,4211450.142600003,85861
149,14322.4202,487,1490683.1229000106,48635
150,14322.4202,487,2448171.340900037,72998
9334,1170.5297,59,5580689.679099988,66088
9335,1170.5297,59,4657818.107100053,85818
11504,40424.128299999975,1144,3356349.222799971,96793
12970,16208.95920000001,530,6063750.6400000695,130010
5223,34576.79609999999,531,4453984.292599953,68839
5224,34576.79609999999,531,11968283.436900381,179184
5319,20570.410899999995,717,6063750.6400000695,130010
894,15014.813900000014,534,927804.3632000035,29753
4945,1169.1647999999996,49,5404839.839799935,120468
6341,19711.91410000001,305,4133096.9898999697,66392
2222,3019.6375000000025,139,4211450.142600003,85861
8565,34372.59659999999,498,1568223.052299989,22862
8566,34372.59659999999,498,3142890.832699973,44808
4064,24788.924300000046,537,3490572.386799999,74863
4065,24788.924300000046,537,4750814.667200039,84441
12706,4106.204599999999,125,6063750.6400000695,130010
153,5675.672099999998,205,1490683.1229000106,48635
12663,37785.88210000004,740,4285445.744199992,88997
2055,65665.13560000001,1052,4709504.632400045,92056
12675,2695.7941999999994,68,5228787.03699996,102951
10856,1804.9828999999995,65,2973187.7172000166,44655
274,29555.200699999998,1274,1939233.2433999968,69280
9245,7155.721400000004,280,4633411.748299901,88044
1827,20317.530799999993,470,9890180.899499815,179876
5594,3295.2572000000005,148,3477389.9073999855,53308
14198,5038.685299999999,186,5228787.03699996,102951
14788,22964.87500000001,339,3477111.754199985,85601
7607,43480.473499999964,897,7614076.459100063,127972
4236,29366.016800000034,492,4709504.632400045,92056
1698,8860.475200000004,285,2087560.6372999835,49791
12150,1467.3613,73,6063750.6400000695,130010
1732,31622.504999999997,681,4211450.142600003,85861
8959,1792.5981,95,4285445.744199992,88997
8960,1792.5981,95,2677898.4160999767,49925
918,18405.02310000001,433,2087560.6372999835,49791
2170,4559.003599999999,168,2899320.5089000068,71008
2171,4559.003599999999,168,2087560.6372999835,49791
6390,51550.806899999996,917,4780709.333399998,78805
1363,9122.660700000004,330,3877497.768100021,79572
6836,72214.37060000005,1119,4133096.9898999697,66392
6837,72214.37060000005,1119,4657818.107100053,85818
9223,3129.3477999999996,61,4285445.744199992,88997
9224,3129.3477999999996,61,2677898.4160999767,49925
2267,1228.2062999999998,40,5404839.839799935,120468
922,20945.216399999994,513,2087560.6372999835,49791
461,22409.105699999993,657,1939233.2433999968,69280
1010,9762.880400000004,240,2334409.3442000058,50307
7087,43926.28949999995,651,4133096.9898999697,66392
1062,2593.1629000000007,75,927804.3632000035,29753
6485,10415.533000000001,206,1769334.0413999925,38144
3628,118309.62829999994,1764,4592660.714699992,61780
3629,118309.62829999994,1764,4661382.755300033,74915
8970,32739.376199999988,669,2677898.4160999767,49925
12571,3513.758799999999,154,6063750.6400000695,130010
14960,621.3199000000001,46,5228787.03699996,102951
4022,2874.862,111,4709504.632400045,92056
3166,15730.52589999999,210,4661382.755300033,74915
6397,45255.17199999999,999,4496622.037400065,77870
2281,9916.555200000003,220,5496198.666799969,82377
13066,1908.5350000000003,81,4285445.744199992,88997
13067,1908.5350000000003,81,3477111.754199985,85601
13068,1908.5350000000003,81,5228787.03699996,102951
6150,42260.634200000015,682,11882566.212799901,157239
6151,42260.634200000015,682,4780709.333399998,78805
5745,4531.6019,184,2710634.640100001,67083
9281,2808.278,134,6063750.6400000695,130010
5219,53251.52789999994,916,4453984.292599953,68839
5449,28680.588500000034,528,4453984.292599953,68839
5450,28680.588500000034,528,11968283.436900381,179184
3133,5833.936200000006,236,5496198.666799969,82377
359,19701.210700000007,967,1939233.2433999968,69280
14285,11501.3533,319,3477111.754199985,85601
13962,24404.853699999974,502,3477111.754199985,85601
192,20422.2634,693,1490683.1229000106,48635
8715,2836.6710999999996,64,2677898.4160999767,49925
8716,2836.6710999999996,64,4633411.748299901,88044
5924,7487.324799999999,247,4780709.333399998,78805
11082,2301.9929,67,6063750.6400000695,130010
14643,10337.076500000001,302,5228787.03699996,102951
11306,32134.213200000002,535,4633411.748299901,88044
8723,72710.35329999992,851,4633411.748299901,88044
5389,6968.316400000002,293,4709504.632400045,92056
5390,6968.316400000002,293,5404839.839799935,120468
10249,2885.2885,149,4285445.744199992,88997
3285,1183.6007999999997,56,4211450.142600003,85861
8847,44254.44140000002,644,2035082.3115999976,32393
8848,44254.44140000002,644,1568223.052299989,22862
13347,5743.8389,158,5228787.03699996,102951
13727,9423.664599999998,262,3477111.754199985,85601
8184,148677.19730000006,2146,2677898.4160999767,49925
2511,18356.556300000004,427,4369659.935299989,71070
8853,8501.714799999998,210,7614076.459100063,127972
8854,8501.714799999998,210,2035082.3115999976,32393
1735,25555.981300000007,519,5496198.666799969,82377
9077,2203.1633,107,5580689.679099988,66088
9078,2203.1633,107,4657818.107100053,85818
14187,34308.542,819,3477111.754199985,85601
6175,57320.95630000008,912,5699121.754100002,98958
4068,12696.559899999997,401,3606248.4461999945,68985
4069,12696.559899999997,401,4369659.935299989,71070
4070,12696.559899999997,401,4750814.667200039,84441
11284,4430.179400000001,216,4285445.744199992,88997
1285,10337.392400000002,215,9890180.899499815,179876
1286,10337.392400000002,215,2334409.3442000058,50307
5755,589.7853000000001,35,1769334.0413999925,38144
10504,4963.6509000000015,247,4285445.744199992,88997
4611,26170.344700000016,555,9890180.899499815,179876
10116,23284.851499999993,220,5580689.679099988,66088
3494,4815.641499999999,183,9890180.899499815,179876
11395,22158.731300000003,251,3913823.806299989,56650
14641,81751.18029999995,1427,5228787.03699996,102951
12836,29132.497700000014,877,6063750.6400000695,130010
3517,3011.5138999999995,120,4211450.142600003,85861
15152,3456.6818999999996,115,5228787.03699996,102951
5296,23262.042299999997,582,9890180.899499815,179876
9808,2947.2552,129,6063750.6400000695,130010
3565,2263.8975,89,4709504.632400045,92056
14556,12211.666999999998,306,5228787.03699996,102951
14959,2880.041699999999,106,5228787.03699996,102951
1199,3878.905599999998,146,2334409.3442000058,50307
8269,42005.914099999995,99,2973187.7172000166,44655
1477,41894.29220000005,708,2087560.6372999835,49791
11640,38669.4738,651,6112192.636499925,85381
12304,8814.9602,283,6063750.6400000695,130010
11558,76648.8520000001,1370,13275166.61959999,165410
11559,76648.8520000001,1370,6063750.6400000695,130010
1997,4297.069600000001,148,4211450.142600003,85861
1899,61676.47909999998,1267,4369659.935299989,71070
11410,43113.052500000056,709,6112192.636499925,85381
12702,3896.5735000000013,163,6063750.6400000695,130010
3261,2881.292099999999,103,9890180.899499815,179876
13238,7586.832800000002,155,2393371.7551000016,41959
2356,23305.075200000018,489,2899320.5089000068,71008
980,8723.024099999997,269,3877497.768100021,79572
11725,4029.543099999998,200,3356349.222799971,96793
11726,4029.543099999998,200,4285445.744199992,88997
13107,3272.1657,70,6063750.6400000695,130010
6359,10512.001100000001,378,4657818.107100053,85818
8503,138055.6445000001,1598,3234132.847500009,52632
14464,5985.470100000002,193,3477111.754199985,85601
14465,5985.470100000002,193,5228787.03699996,102951
13337,1314.7191,84,3477111.754199985,85601
11029,8329.266199999996,277,4285445.744199992,88997
2564,4341.556800000002,154,2899320.5089000068,71008
3588,8452.036400000006,187,5496198.666799969,82377
3589,8452.036400000006,187,5315387.529699943,88334
3590,8452.036400000006,187,5404839.839799935,120468
11966,2338.0670999999998,129,2393371.7551000016,41959
11967,2338.0670999999998,129,4633411.748299901,88044
2410,3545.0771999999997,136,4211450.142600003,85861
6119,7008.808200000003,231,4657818.107100053,85818
6396,22163.812800000003,460,4496622.037400065,77870
1749,6760.094800000002,168,4369659.935299989,71070
4652,3843.1914000000015,142,4211450.142600003,85861
6524,12697.8744,411,6063750.6400000695,130010
8041,9642.649500000003,260,4657818.107100053,85818
1970,4658.954200000001,181,2899320.5089000068,71008
3364,6182.971100000001,175,5496198.666799969,82377
3365,6182.971100000001,175,5315387.529699943,88334
14558,12806.473700000008,388,5228787.03699996,102951
5000,38122.60100000002,764,11968283.436900381,179184
4627,22184.458999999988,457,9890180.899499815,179876
6290,3897.901900000002,234,6063750.6400000695,130010
14798,5728.1765000000005,230,5228787.03699996,102951
10003,2420.5563,96,4285445.744199992,88997
14077,5468.689499999999,108,3477111.754199985,85601
3128,5543.2753,226,5404839.839799935,120468
1737,3690.0548999999996,145,5496198.666799969,82377
13972,33833.373099999946,725,5228787.03699996,102951
4243,6300.650599999998,198,4709504.632400045,92056
10307,18320.850799999997,214,6063750.6400000695,130010
4039,12344.420800000004,360,5404839.839799935,120468
8722,40139.796899999965,520,4633411.748299901,88044
2697,31861.828800000003,558,5496198.666799969,82377
3233,4424.235399999999,157,2899320.5089000068,71008
10005,12304.875699999997,288,4285445.744199992,88997
3842,30635.8077,708,4369659.935299989,71070
3843,30635.8077,708,4750814.667200039,84441
4031,1908.7628000000007,92,5404839.839799935,120468
10888,15384.014299999995,190,5580689.679099988,66088
3179,6625.469799999998,113,2503710.2219999954,36841
275,11890.9844,594,1939233.2433999968,69280
7782,5211.727900000002,155,4133096.9898999697,66392
7783,5211.727900000002,155,2973187.7172000166,44655
8873,44405.29480000004,676,5258094.3257999765,83965
8874,44405.29480000004,676,1500113.5719000017,29368
2161,3921.9311,142,2899320.5089000068,71008
14075,8662.274299999994,279,3477111.754199985,85601
12553,24245.55339999998,422,2393371.7551000016,41959
1198,6419.221799999995,221,2334409.3442000058,50307
11052,2058.9042,72,4633411.748299901,88044
5781,20394.424200000005,645,9890180.899499815,179876
5782,20394.424200000005,645,4633411.748299901,88044
3356,5598.4914999999955,218,5496198.666799969,82377
3357,5598.4914999999955,218,5404839.839799935,120468
11776,2773.8020999999985,112,4633411.748299901,88044
7802,6279.125799999999,257,4657818.107100053,85818
10797,53140.96769999996,1209,4633411.748299901,88044
11152,6573.7873,306,3913823.806299989,56650
10245,7844.794000000002,193,3356349.222799971,96793
10246,7844.794000000002,193,4285445.744199992,88997
619,20208.025600000004,536,3877497.768100021,79572
10304,1786.0097999999996,66,6063750.6400000695,130010
9104,110835.27330000002,1506,1568223.052299989,22862
201,14745.664499999995,448,1939233.2433999968,69280
15236,5919.600299999997,256,3477111.754199985,85601
4191,1508.7840999999999,68,4211450.142600003,85861
7794,24638.449600000014,589,4657818.107100053,85818
5908,63878.10749999999,1186,5404839.839799935,120468
5909,63878.10749999999,1186,6059515.727200074,101426
12099,1542.2894,70,4285445.744199992,88997
2659,944.6518000000001,37,4709504.632400045,92056
779,5111.6239000000005,211,927804.3632000035,29753
11523,5533.263899999993,296,4285445.744199992,88997
15201,2225.1745,70,5228787.03699996,102951
7820,6182.160500000002,215,2989647.977599972,43949
7821,6182.160500000002,215,3142890.832699973,44808
9020,2468.6831,99,6063750.6400000695,130010
8042,22002.814,614,4657818.107100053,85818
9895,83508.98929999999,1454,2035082.3115999976,32393
9896,83508.98929999999,1454,6112192.636499925,85381
4172,2937.5287999999996,121,9890180.899499815,179876
9051,5498.597200000001,110,2973187.7172000166,44655
6135,10013.513600000008,375,5404839.839799935,120468
13757,256.3464,8,2393371.7551000016,41959
2781,4695.478900000001,179,2899320.5089000068,71008
14877,12466.611900000007,414,5228787.03699996,102951
7063,803.3041000000001,48,3234132.847500009,52632
10025,4246.6893,161,4633411.748299901,88044
4948,15275.492099999996,430,5404839.839799935,120468
3060,818.3606000000001,38,4211450.142600003,85861
12920,4817.613400000003,178,4285445.744199992,88997
12921,4817.613400000003,178,3477111.754199985,85601
14548,18076.14149999999,488,3477111.754199985,85601
10568,8133.394399999998,127,6063750.6400000695,130010
5053,440.4200000000001,23,1769334.0413999925,38144
14095,9482.642699999999,213,5228787.03699996,102951
2473,4862.518399999998,168,5404839.839799935,120468
9793,32010.67530000001,452,6063750.6400000695,130010
3086,100975.17190000009,1108,3477389.9073999855,53308
2813,17767.351200000012,352,9890180.899499815,179876
9803,9224.042,156,6063750.6400000695,130010
1166,4356.1865,141,3877497.768100021,79572
2436,902.1376,39,3477389.9073999855,53308
6875,76443.47970000005,1201,4780709.333399998,78805
5182,40718.83130000001,647,4304857.690400043,67425
5183,40718.83130000001,647,4780709.333399998,78805
11269,17858.867200000004,341,4285445.744199992,88997
5849,8296.432100000007,284,3477389.9073999855,53308
5850,8296.432100000007,284,4133096.9898999697,66392
3710,34011.195399999975,720,9890180.899499815,179876
682,2491.2434,103,1939233.2433999968,69280
14367,10268.894399999997,356,3477111.754199985,85601
401,6589.087699999996,254,2029721.9122000062,60235
13724,150679.5278,2508,3477111.754199985,85601
15231,343.3994,18,3477111.754199985,85601
1161,1732.7493999999995,89,3877497.768100021,79572
1162,1732.7493999999995,89,927804.3632000035,29753
2253,5872.474799999998,154,4709504.632400045,92056
14804,2943.7461000000003,119,5228787.03699996,102951
10067,43012.61990000003,591,3234132.847500009,52632
1258,1967.281,74,3877497.768100021,79572
3362,15929.130599999986,368,5496198.666799969,82377
3363,15929.130599999986,368,5315387.529699943,88334
3625,37815.36300000001,613,4661382.755300033,74915
11518,10738.469000000008,287,4285445.744199992,88997
8955,16499.22380000001,357,2677898.4160999767,49925
4522,19763.58600000001,429,3606248.4461999945,68985
10613,5922.0278,155,2973187.7172000166,44655
10614,5922.0278,155,5580689.679099988,66088
11544,1623.5331000000003,76,4633411.748299901,88044
11348,2414.857799999999,133,3234132.847500009,52632
2840,596.2053,28,4211450.142600003,85861
7546,31896.332699999974,581,4133096.9898999697,66392
9057,1047.5222999999999,50,2973187.7172000166,44655
2357,26629.666400000002,501,2899320.5089000068,71008
4228,1360.2999999999997,53,3477389.9073999855,53308
6132,9001.471400000002,311,5404839.839799935,120468
10086,65828.95889999998,747,2973187.7172000166,44655
13369,3539.578299999999,52,2393371.7551000016,41959
10498,5414.3851,189,3356349.222799971,96793
4266,11313.8132,326,7142691.807499982,106026
4267,11313.8132,326,5404839.839799935,120468
8794,10294.345900000002,373,2973187.7172000166,44655
3131,6516.562600000006,239,5496198.666799969,82377
3132,6516.562600000006,239,5404839.839799935,120468
15083,3655.5957999999973,154,3477111.754199985,85601
10031,3444.976400000001,137,4633411.748299901,88044
4270,25221.94009999997,514,7142691.807499982,106026
4271,25221.94009999997,514,5404839.839799935,120468
3724,1602.0627000000004,61,9890180.899499815,179876
4722,7104.615899999999,234,5404839.839799935,120468
11741,11891.357999999995,205,4285445.744199992,88997
11027,71704.99140000006,1164,4285445.744199992,88997
1116,30933.6014,589,4211450.142600003,85861
6008,18700.483999999997,368,1769334.0413999925,38144
2916,22830.2521,482,5496198.666799969,82377
14939,6463.203600000002,200,3477111.754199985,85601
3847,33829.76810000002,951,3606248.4461999945,68985
10649,55936.96379999998,855,5692150.617499987,76981
14953,3769.627600000001,141,5228787.03699996,102951
4709,7966.136599999998,319,4709504.632400045,92056
3620,15005.565499999997,329,3606248.4461999945,68985
3621,15005.565499999997,329,4661382.755300033,74915
5756,2679.5011000000004,117,1769334.0413999925,38144
797,5836.513200000002,206,1939233.2433999968,69280
11574,4418.8242,184,6063750.6400000695,130010
7757,1066.7874000000002,48,3234132.847500009,52632
4859,5539.854299999996,214,9890180.899499815,179876
14625,403.3861,19,3477111.754199985,85601
5370,6511.9132,168,4709504.632400045,92056
13501,6079.597799999999,100,2393371.7551000016,41959
788,4948.286000000002,191,3877497.768100021,79572
1727,5963.499400000003,216,4211450.142600003,85861
14712,10329.063399999988,310,3477111.754199985,85601
6603,17309.1462,559,4657818.107100053,85818
7112,2464.569999999999,70,2989647.977599972,43949
15025,4695.687199999999,199,5228787.03699996,102951
9797,7324.542400000006,181,6063750.6400000695,130010
6114,27925.239100000024,489,4657818.107100053,85818
11049,10420.121599999999,208,4633411.748299901,88044
1086,16793.576400000027,470,2899320.5089000068,71008
1087,16793.576400000027,470,2087560.6372999835,49791
12943,37617.750200000024,589,5228787.03699996,102951
11020,6679.743600000005,259,4285445.744199992,88997
5903,4563.977700000001,130,5404839.839799935,120468
6163,100538.95379999989,2034,4496622.037400065,77870
11277,4126.898500000001,201,4285445.744199992,88997
2944,85152.29460000005,1609,4369659.935299989,71070
8291,10135.171899999996,240,4657818.107100053,85818
3280,3743.372599999999,134,4211450.142600003,85861
1589,42390.277799999945,674,2087560.6372999835,49791
15091,6280.946999999999,209,5228787.03699996,102951
10620,15467.2522,212,5580689.679099988,66088
3846,17446.735600000015,514,3606248.4461999945,68985
8708,5323.4352,173,2677898.4160999767,49925
13373,5311.930600000001,88,2393371.7551000016,41959
13374,5311.930600000001,88,6063750.6400000695,130010
8758,1550.9643999999998,68,6063750.6400000695,130010
12094,2394.3055999999997,88,4285445.744199992,88997
2471,6083.336999999996,269,5404839.839799935,120468
9631,66189.05319999988,1208,2035082.3115999976,32393
4752,29962.752000000026,889,3490572.386799999,74863
4753,29962.752000000026,889,3606248.4461999945,68985
10779,11226.389100000004,270,4285445.744199992,88997
10516,3256.6634000000017,171,4285445.744199992,88997
11307,18535.277000000006,314,13275166.61959999,165410
11308,18535.277000000006,314,4633411.748299901,88044
2001,4535.110799999997,170,4211450.142600003,85861
9599,28871.336600000002,403,5580689.679099988,66088
8538,9511.662100000009,349,4657818.107100053,85818
2778,3884.8066999999996,198,2899320.5089000068,71008
6872,40108.00489999999,952,4780709.333399998,78805
2572,2168.200299999999,128,2899320.5089000068,71008
234,8936.1785,307,1490683.1229000106,48635
235,8936.1785,307,1939233.2433999968,69280
10315,63573.58359999993,892,6063750.6400000695,130010
10316,63573.58359999993,892,3234132.847500009,52632
685,3517.5109999999995,135,1939233.2433999968,69280
8956,3770.5281999999993,124,2677898.4160999767,49925
6845,13320.848899999999,357,4657818.107100053,85818
10597,4257.048000000001,174,2973187.7172000166,44655
9131,50856.2319,487,24861718.021100167,252246
11048,10407.459100000002,222,4633411.748299901,88044
4539,64911.261400000054,957,4453984.292599953,68839
4540,64911.261400000054,957,4592660.714699992,61780
4541,64911.261400000054,957,2503710.2219999954,36841
3161,29404.600700000014,485,4661382.755300033,74915
3162,29404.600700000014,485,4369659.935299989,71070
2166,46704.474700000035,1097,2899320.5089000068,71008
1904,10615.842600000002,270,1983576.5136000086,32795
10258,44720.80700000003,795,4285445.744199992,88997
7147,59135.43060000009,1393,7614076.459100063,127972
2398,8987.4516,238,9890180.899499815,179876
5359,2280.745500000001,129,3477389.9073999855,53308
10301,15079.744399999994,272,6063750.6400000695,130010
4654,1399.0868999999998,69,4211450.142600003,85861
13754,50856.64880000001,589,2393371.7551000016,41959
4615,2860.218100000001,138,9890180.899499815,179876
12244,532.8024,29,4285445.744199992,88997
13600,8859.425000000007,240,3477111.754199985,85601
1367,7341.549999999999,240,2899320.5089000068,71008
1368,7341.549999999999,240,3877497.768100021,79572
2030,1971.7087999999997,86,3477389.9073999855,53308
6096,3561.823899999999,164,4133096.9898999697,66392
8346,12269.443399999998,189,47215055.56479972,619190
8347,12269.443399999998,189,1500113.5719000017,29368
4754,5387.4078,163,3606248.4461999945,68985
2921,11310.778300000009,204,5315387.529699943,88334
1981,2969.4358,98,9890180.899499815,179876
7353,1066.803,55,2989647.977599972,43949
7354,1066.803,55,6059515.727200074,101426
3305,1500.5880000000002,67,3477389.9073999855,53308
3160,25626.987000000012,533,4369659.935299989,71070
5597,1663.2611999999992,85,3477389.9073999855,53308
4861,22048.2685,507,9890180.899499815,179876
12535,2330.8785000000003,113,4285445.744199992,88997
12536,2330.8785000000003,113,5228787.03699996,102951
11542,1888.7225000000003,92,4633411.748299901,88044
9771,4329.835800000002,152,4633411.748299901,88044
12832,2143.1474,75,2393371.7551000016,41959
12833,2143.1474,75,6063750.6400000695,130010
11732,847.0486,40,4285445.744199992,88997
7130,12916.044700000006,298,4780709.333399998,78805
4012,7634.496099999995,234,4709504.632400045,92056
12677,7432.181900000001,154,5228787.03699996,102951
11414,25401.187900000008,373,10500202.931499997,127209
11415,25401.187900000008,373,6112192.636499925,85381
8216,1793.146599999999,103,6063750.6400000695,130010
5762,7453.818300000002,170,1769334.0413999925,38144
10882,9240.108300000004,217,5580689.679099988,66088
10272,3426.465,139,4633411.748299901,88044
9569,76243.04899999998,822,2973187.7172000166,44655
94,6607.722699999997,252,1490683.1229000106,48635
3056,4612.258200000004,206,4211450.142600003,85861
