id,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10
6268,1148115.0502689234,1148114.99559202,1148114.8531375316,1148112.1974722059,1148112.1930354945,1148114.415147921,1148115.1738337397,1148110.4083411505,1148115.0479932786,1148111.7395916106
6269,1148115.0502689234,1148114.99559202,1148114.8531375316,1148112.1974722059,1148112.1930354945,1148114.415147921,1148115.1738337397,1148110.4083411505,1148115.0479932786,1148111.7395916106
6270,1145311.1995539956,1145311.1449826478,1145311.0023064546,1145308.3475795754,1145308.344104579,1145310.5650317965,1145311.3234302183,1145306.5587750222,1145311.1980007042,1145307.8911060004
6271,1145311.1995539956,1145311.1449826478,1145311.0023064546,1145308.3475795754,1145308.344104579,1145310.5650317965,1145311.3234302183,1145306.5587750222,1145311.1980007042,1145307.8911060004
6272,1145311.1995539956,1145311.1449826478,1145311.0023064546,1145308.3475795754,1145308.344104579,1145310.5650317965,1145311.3234302183,1145306.5587750222,1145311.1980007042,1145307.8911060004
6273,1142508.345262131,1142508.2907969044,1142508.1478980428,1142505.4941165305,1142505.4916079715,1142507.7113422267,1142508.4694511802,1142503.7056416417,1142508.344434739,1142505.039057279
6274,1142508.345262131,1142508.2907969044,1142508.1478980428,1142505.4941165305,1142505.4916079715,1142507.7113422267,1142508.4694511802,1142503.7056416417,1142508.344434739,1142505.039057279
6275,1139706.494744771,1139706.4403862355,1139706.2972637364,1139703.6444345773,1139703.6428972105,1139705.8614306818,1139706.6192480759,1139701.8562925495,1139706.494646849,1139703.190797005
6276,1139706.494744771,1139706.4403862355,1139706.2972637364,1139703.6444345773,1139703.6428972105,1139705.8614306818,1139706.6192480759,1139701.8562925495,1139706.494646849,1139703.190797005
6277,1136905.655423181,1136905.6011719108,1136905.457824799,1136902.8059550463,1136902.805393659,1136905.0227184559,1136905.7802421793,1136901.0181491103,1136905.656058324,1136902.3537465627
6278,1136905.655423181,1136905.6011719108,1136905.457824799,1136902.8059550463,1136902.805393659,1136905.0227184559,1136905.7802421793,1136901.0181491103,1136905.656058324,1136902.3537465627
6279,1134105.8347892459,1134105.7806458196,1134105.637073115,1134102.9861698882,1134102.9865893011,1134105.2026974626,1134105.9599253847,1134101.1987033095,1134105.8361610738,1134102.535397957
6280,1131307.0404062783,1131306.9863712783,1131306.8425719945,1131304.1926424818,1131304.194047548,1131306.4089310432,1131307.1658610133,1131302.4055185614,1131307.042518435,1131303.7433146213
6281,1128509.2799098343,1128509.225983848,1128509.0819569933,1128506.433008451,1128506.4354040576,1128508.6490547836,1128509.4056846306,1128504.6462305253,1128509.2827659897,1128505.9851322342
6282,1125712.5610085428,1125712.507192162,1125712.3629367389,1125709.7149764933,1125709.7183675605,1125711.9307773425,1125712.687104875,1125707.9285479353,1125712.5646123919,1125709.2685595488
6283,1122916.8914849453,1122916.8377787664,1122916.6932937703,1122914.046329218,1122914.0507207008,1122916.2618812912,1122917.0179042965,1122912.2602534376,1122916.895840208,1122913.601379231
6284,1120122.279196344,1120122.2256009672,1120122.0808853898,1120119.4349239983,1120119.4403208848,1120121.6502239623,1120122.4059402072,1120117.6492044413,1120122.2843067665,1120118.9914487097
6285,1117328.732075665,1117328.6785916954,1117328.5336445211,1117325.8886938302,1117325.895101144,1117328.1037383121,1117328.859145542,1117324.1033339805,1117328.7379450188,1117325.4467010382
6286,1114536.2581323287,1114536.2047603766,1114536.0595805843,1114533.4156482061,1114533.4230710054,1114535.630433793,1114536.3855297314,1114531.6306515862,1114536.2647644125,1114532.975145767
6287,1111744.8654531366,1111744.8121938165,1111744.666780379,1111742.023874,1111742.0323173774,1111744.238397237,1111744.993179586,1111740.2392441696,1111744.8728517746,1111741.584869827
6288,1108954.5622031647,1108954.5090570957,1108954.3634089797,1108951.7215363604,1108951.731005445,1108953.9357937516,1108954.690260192,1108949.9372769194,1108954.570372208,1108951.2840384264
6289,1106165.3566266722,1106165.3035944782,1106165.1577106449,1106162.5168796207,1106162.5273795766,1106164.7308676282,1106165.4850158172,1106160.732994208,1106165.3655699985,1106162.0808959575
6290,1103377.2570480201,1103377.2041303301,1103377.058009734,1103374.4182282174,1103374.429764245,1103376.63194326,1103377.3857708331,1103372.6347205117,1103377.2667695344,1103373.983766916
6291,1100590.2718726043,1100590.2190700516,1100590.0727116412,1100587.4339876217,1100587.4465649573,1100589.647426075,1100590.400930645,1100585.650861342,1100590.2823762386,1100587.0010568337
6292,1097804.4095877975,1097804.356901021,1097804.210303739,1097801.5726452833,1097801.5862692003,1097803.7858034798,1097804.538982636,1097799.78990419,1097804.4208775116,1097801.141253221
6293,1095019.678763908,1095019.626193551,1095019.4793563334,1095016.8427715884,1095016.857447397,1095019.0556458149,1095019.8084971241,1095015.0604194829,1095019.690843689,1095016.4129265253
6294,1092236.0880551478,1092236.0356018585,1092235.8885236355,1092233.2530208267,1092233.268753874,1092235.465607326,1092236.2181283305,1092231.4710615529,1092236.100929011,1092232.8247310985
6295,1089453.646200614,1089453.5938650458,1089453.4465447415,1089450.8121321758,1089450.8289278469,1089453.0244271446,1089453.7766153633,1089449.0305696195,1089453.6598726027,1089450.3854061803
6296,1086672.3620252854,1086672.3098080966,1086672.1622446284,1086669.5289306943,1086669.546794412,1086671.7409302832,1086672.4927832112,1086667.747768785,1086672.3764994713,1086669.1037768924
6297,1083892.2444410296,1083892.1923428844,1083892.044535163,1083889.4123283322,1083889.431265557,1083891.6240286445,1083892.375543752,1083887.6315710424,1083892.2597215134,1083888.9887552483
6298,1083892.2444410296,1083892.1923428844,1083892.044535163,1083889.4123283322,1083889.431265557,1083891.6240286445,1083892.375543752,1083887.6315710424,1083892.2597215134,1083888.9887552483
6299,1081113.3024476264,1081113.250469193,1081113.1024161235,1081110.4713249507,1081110.4913411823,1081112.6827220428,1081113.4338967758,1081108.6909762975,1081113.318538537,1081110.0493411736
6300,1081113.3024476264,1081113.250469193,1081113.1024161235,1081110.4713249507,1081110.4913411823,1081112.6827220428,1081113.4338967758,1081108.6909762975,1081113.318538537,1081110.0493411736
6301,1078335.5451338014,1078335.4932757542,1078335.344976235,1078332.7150093599,1078332.7361101361,1078334.9260992396,1078335.6769310185,1078330.9350734048,1078335.5620392978,1078332.2946235426
6302,1075558.9816782773,1075558.9299412952,1075558.7813942183,1075556.152560366,1075556.1747512645,1075558.3633389927,1075559.1138252132,1075554.3730412163,1075558.9994025473,1075555.7337812274
6303,1072783.6213508355,1072783.5697356034,1072783.4209398539,1072780.7932478364,1072780.8165344738,1072783.0037111198,1072783.753849152,1072779.0141496449,1072783.6398980964,1072780.3760841615
6304,1070009.473513395,1070009.4220206027,1070009.2729750597,1070006.6464337767,1070006.6708218097,1070008.8565775764,1070009.6063647643,1070004.8677607423,1070009.4928878942,1070006.230894416
6305,1067236.547621104,1067236.4962514467,1067236.3469549825,1067233.7215734224,1067233.7470685476,1067235.9313935472,1067236.680827209,1067231.9433297918,1067236.5678271188,1067233.3076672947
6306,1064464.853223446,1064464.801977625,1064464.6524291052,1064462.0282163462,1064462.0548243006,1064464.2377085537,1064464.9867859806,1064460.250406413,1064464.8742652847,1064461.6159524375
6307,1061694.3999653633,1061694.3488440842,1061694.1990423682,1061691.5760075792,1061691.6037341412,1061693.7851675746,1061694.5338860317,1061689.798635686,1061694.421847364,1061691.1653949441
6308,1058925.197588391,1058925.1465923663,1058924.996536306,1058922.374688748,1058922.4035397365,1058924.583512184,1058925.3318689086,1058920.5977592862,1058925.2203149232,1058921.96573651
6309,1056157.255931811,1056157.205061758,1056157.0547501994,1056154.4340992265,1056154.464080502,1056156.6425817017,1056157.390573904,1056152.6576166363,1056157.2795072752,1056154.0268165788
6310,1053390.5849338188,1053390.5341904608,1053390.3836222426,1053387.764177303,1053387.7952947682,1053389.972314362,1053390.7199392247,1053385.9881460753,1053390.609362647,1053387.3585735091
6311,1050625.1946327067,1050625.1440167725,1050624.9931907272,1050622.374961364,1050622.4072209636,1050624.5827484964,1050625.330003174,1050620.5993860408,1050625.2199193623,1050621.9710457586
6312,1047861.0951680632,1047861.0446802878,1047860.8935952404,1047858.2765910939,1047858.309998815,1047860.4840237332,1047861.2309053513,1047856.5014762678,1047861.121317042,1047857.8743730824
6313,1045098.2967819882,1045098.2464231122,1045098.0950778811,1045095.4793086884,1045095.5138705613,1045097.686382212,1045098.4328878683,1045093.704659005,1045098.3237978178,1045095.0787977497
6314,1042336.8098203251,1042336.759591095,1042336.6079844916,1042333.9934600892,1042334.0291821872,1042336.2001698168,1042336.9462965792,1042332.2192802464,1042336.8377075659,1042333.5946657743
6315,1039576.6447339093,1039576.5946350775,1039576.4427659063,1039573.8294962302,1039573.8663846705,1039576.0358374236,1039576.7815823313,1039572.0557909796,1039576.6734971541,1039573.4324281641
6316,1036817.8120798334,1036817.7621121584,1036817.6099792169,1036814.9979743046,1036815.036035248,1036817.2039421666,1036817.9493022283,1036813.2247484518,1036817.8417237082,1036814.6026421863
6317,1034060.3225227302,1034060.2726869765,1034060.1202890554,1034057.5095590464,1034057.5487986983,1034059.7151487202,1034060.4601209149,1034055.736817452,1034060.3530518945,1034057.1159726501
6318,1031304.1868360725,1031304.137133011,1031303.9844688935,1031301.3750240311,1031301.415448642,1031303.5802305994,1031304.3248118752,1031299.6027716115,1031304.218255219,1031300.9831932066
6319,1028549.4159034911,1028549.3663338985,1028549.213402361,1028546.6052529935,1028546.6468688586,1028548.8100714776,1028549.5542587523,1028544.8334947211,1028549.4482173468,1028546.215187667
6320,1025796.0207201102,1025795.9712847698,1025795.8180845814,1025793.211241163,1025793.2540546232,1025795.4156665219,1025796.1594566818,1025791.4399820676,1025796.0539334359,1025792.8229513378
6321,1025796.0207201102,1025795.9712847698,1025795.8180845814,1025793.211241163,1025793.2540546232,1025795.4156665219,1025796.1594566818,1025791.4399820676,1025796.0539334359,1025792.8229513378
6322,1023044.0123939012,1023043.9630936024,1023043.8096235251,1023041.2040966176,1023041.2481140594,1023043.4081237474,1023044.151513647,1023039.4333417865,1023044.0465114923,1023040.8175923749
6323,1023044.0123939012,1023043.9630936024,1023043.8096235251,1023041.2040966176,1023041.2481140594,1023043.4081237474,1023044.151513647,1023039.4333417865,1023044.0465114923,1023040.8175923749
6324,1020293.4021470554,1020293.3529825939,1020293.1992413827,1020290.5950416564,1020290.6402695129,1020292.7986653892,1020293.5416518513,1020288.8247962357,1020293.437173742,1020290.2103331555
6325,1017544.201317374,1017544.1522895526,1017543.9982759545,1017541.3954141901,1017541.441858941,1017543.5986292934,1017544.3412091081,1017539.6256833852,1017544.2372580214,1017541.01251167
6326,1014796.4213596798,1014796.3724693069,1014796.2181820623,1014793.6166691517,1014793.6643373236,1014795.819470327,1014796.5616402521,1014791.847458228,1014796.4582191883,1014793.2355829313
6327,1012050.0738472443,1012050.0250951354,1012049.870532977,1012047.2703799251,1012047.3192780922,1012049.4727618074,1012050.2145185673,1012045.5016942092,1012050.1116305499,1012046.8911204039
6328,1009305.1704732383,1009305.1218602153,1009304.9670218688,1009302.3682397943,1009302.4183745784,1009304.5701969512,1009305.3115372366,1009300.6000846743,1009305.2091853131,1009301.9908174534
6329,1006561.7230521995,1006561.6745790911,1006561.5194632744,1006558.9220634117,1006558.9734414832,1006561.1235903424,1006561.8645108099,1006557.1544443384,1006561.7626980515,1006558.5464888144
6330,1003819.7435215212,1003819.6951891631,1003819.5397945867,1003816.9437882871,1003816.996416365,1003819.1448794212,1003819.8853766934,1003815.1767107747,1003819.7841061953,1003816.5700720798
6331,1001079.2439429621,1001079.1957521964,1001079.0400775634,1001076.4454762969,1001076.499361149,1001078.6461259937,1001079.3861966582,1001074.6789459233,1001079.2854715398,1001076.0736292095
6332,998340.2365041752,998340.188455851,998340.032499857,998337.4393152134,998337.4944636571,998339.6395177607,998340.3791583701,998335.6733376223,998340.2789817752,998337.0693480608
6333,995602.7335202594,995602.6856152328,995602.5293765658,995599.9376202559,995599.9940391585,995602.1373698694,995602.8765769402,995598.1722011565,995602.7769520375,995599.569543938
6334,992866.7474353306,992866.6996744649,992866.5431518054,992863.9528356629,992864.0105319421,992866.152126485,992866.8908964978,992862.1879808314,992866.7918264809,992863.586661166
6335,990132.2908241164,990132.2432082819,990132.0864003024,990129.4975362855,990129.5565169099,990131.6963623841,990132.434691783,990127.7332515657,990132.3361798708,990129.1332746828
6336,987399.3763935709,987399.3289236448,987399.1718290105,987396.5844292035,987396.6447011923,987398.7827845709,987399.5206697631,987394.8207205078,987399.4227191996,987396.2220916558
6337,984668.0169845127,984667.9696613799,984667.812278748,984665.2263553625,984665.2879257868,984667.4242339148,984668.1616712699,984663.4632286726,984668.0642853248,984664.8659531194
6338,981938.2255732856,981938.1783978379,981938.020725858,981935.4362912346,981935.4991672174,981937.6336868103,981938.37067266,981933.6737526031,981938.273854629,981935.077835635
6339,979210.0152734411,979209.9682465779,979209.810283892,979207.2273505018,979207.2915392187,979209.4242568606,979210.1607874982,979205.4654060524,979210.0645407034,979206.870852975
6340,976483.3993374453,976483.3524600735,976483.1942053154,976480.6127857621,976480.6782944415,976482.809196584,976483.5452682641,976478.8514416908,976483.4495960536,976480.2582578281
6341,973758.3911584088,973758.3444314428,973758.1858832386,973755.6059902593,973755.6728261831,973757.801899144,973758.5375080815,973753.8452528358,973758.4424138302,973755.2534435306
6342,971035.0042718402,971034.9576962017,971034.7988531697,971032.2204996379,971032.2886701414,971034.4159001021,971035.1510424729,971030.4603752055,971035.056529582,971031.8699458194
6343,968313.2523574242,968313.2059340429,968313.0467947933,968310.4699937191,968310.539506192,968312.6648791971,968313.3995511361,968308.7104886973,968313.3056230347,968310.1214446097
6344,968313.2523574242,968313.2059340429,968313.0467947933,968310.4699937191,968310.539506192,968312.6648791971,968313.3995511361,968308.7104886973,968313.3056230347,968310.1214446097
6345,965593.1492408243,965593.1029706375,965592.9435337728,965590.3682983055,965590.439160192,965592.5626621471,965593.2968597483,965588.6094191893,965593.2035198925,965590.0217657982
